Division,reconomy_company,company_name,greater_than_3yrs,customer_signup_year,customer_duration,customer_signup_date,recycle,compliance,reuse,WEEE,batteries,packaging,international_compliance,aggregate_supply,analysis,material_trading,waste_collection,clearance,equipment/rental
Compliance,Valpak,balfour beatty kilpatrick ltd,,,,2/7/2020 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,balfour beatty rail ltd,,,,1/1/2012 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,balfour beatty rail technologies ltd,,,,1/24/2014 0:00,0,1,0,1,0,0,0,,,,,,
Compliance,Valpak,balfour beatty utility solutions ltd,,,,2/28/2006 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bandai uk ltd,,,,1/1/1998 0:00,0,1,0,1,0,1,0,,,,,,
Compliance,Valpak,banner ltd,,,,12/2/2005 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,barbery ltd,,,,3/31/2021 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bard ltd,,,,2/6/1998 0:00,0,1,0,1,1,1,1,,,,,,
Compliance,Valpak,barley chalu ltd,,,,12/31/1999 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,barnborough ltd,,,,,0,1,0,1,0,0,0,,,,,,
Compliance,Valpak,barry callebaut beverages uk ltd,,,,3/30/2001 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,barry callebaut manufacturing (uk) ltd,,,,2/18/2014 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,barry m. cosmetics ltd.,,,,4/4/2013 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bartholomews (holdings) ltd,,,,7/9/2014 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bartlett mitchell ltd,,,,2/16/2022 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,basf plc,,,,5/29/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,basildon chemical co. ltd,,,,7/28/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,"battle,hayward and bower,ltd",,,,7/11/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bausch & lomb u.k. ltd,,,,12/22/2020 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bayer plc,,,,5/30/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bbc studios distribution ltd,,,,12/11/2019 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bbpa environmental ltd,,,,11/16/2016 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bbq empire gmbh,,,,8/13/2017 0:00,0,1,0,1,0,0,0,,,,,,
Compliance,Valpak,bdm logistics and management ltd,,,,12/31/1999 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,beam suntory uk ltd,,,,3/25/2020 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,beamglow ltd,,,,5/14/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,beaphar uk ltd,,,,6/3/2014 0:00,0,1,0,1,1,1,0,,,,,,
Compliance,Valpak,bearmach ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,beaucrest packaging solutions ltd,,,,5/28/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,beauty pie ltd,,,,9/10/2020 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,beckman coulter united kingdom ltd,,,,6/17/2020 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bel uk ltd,,,,5/29/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,belchim crop protection ltd,,,,3/15/2012 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,belkin ltd,,,,9/7/2006 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,"bell, sons & co.(druggists)ltd",,,,3/24/2020 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bella & duke ltd,,,,12/10/2020 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bellapierre cosmetics ltd,,,,8/18/2008 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bellfield brewery ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,benchmark animal health ltd,,,,2/18/2021 0:00,0,1,0,0,0,0,0,,,,,,
Compliance,Valpak,benchmark holdings ltd,,,,3/5/2020 0:00,0,1,0,0,0,0,0,,,,,,
Compliance,Valpak,benefit cosmetics ltd,,,,4/8/2014 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bergner uk ltd,,,,1/25/2022 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,berisfords ltd,,,,6/23/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,berlin packaging uk ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bershka uk ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bertagni 1882 (uk) ltd,,,,10/18/2021 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bespoke kitchen foods ltd,,,,4/29/2018 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,better box communications ltd,,,,5/2/2017 0:00,0,1,0,1,0,0,0,,,,,,
Compliance,Valpak,better taste holding 1 ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bettys & taylors of harrogate ltd,,,,5/30/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bfs group ltd,,,,4/8/2021 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bgrp ltd,,,,3/30/2021 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bhf shops ltd,,,,10/18/2018 0:00,0,1,0,0,1,1,0,,,,,,
Compliance,Valpak,bhh ltd,,,,9/27/1999 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,biachem group ltd,,,,2/7/2019 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,biamp europe nv,,,,5/5/2020 0:00,0,1,0,0,0,0,1,,,,,,
Compliance,Valpak,bic u.k. ltd,,,,10/7/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,big home shop ltd,,,,,0,1,0,1,1,1,0,,,,,,
Compliance,Valpak,billington foodservice ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bio-bean ltd,,,,3/8/2022 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,birds (derby) ltd,,,,5/30/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,birds eye ltd,,,,4/23/2020 0:00,0,1,0,0,0,1,1,,,,,,
Compliance,Valpak,bistrot pierre 1994 ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,blackberry uk ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,blackpool pleasure beach (holdings) ltd,,,,3/14/2022 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,blackwell uk ltd,,,,5/3/2021 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,blanco uk ltd,,,,10/8/2006 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bliss world llc,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bloom and wild ltd,,,,10/9/2018 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,blowplast ltd,,,,3/11/2021 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,blp (northern) ltd,,,,11/16/1998 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,blue flag pharma ltd,,,,2/16/2010 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,blue sky meats (uk) ltd,,,,3/24/2014 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bluelab corporation ltd,,,,1/28/2014 0:00,0,1,0,1,0,0,0,,,,,,
Compliance,Valpak,blugilt holdings ltd,,,,7/21/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,blum uk,,,,11/30/2018 0:00,0,1,0,1,1,0,0,,,,,,
Compliance,Valpak,bmi group uk ltd,,,,6/25/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,boc ltd,,,,4/8/1999 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bodywise (uk) ltd,,,,6/24/2008 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,boehringer ingelheim animal health uk ltd,,,,1/25/2019 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,boehringer ingelheim ltd,,,,7/10/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bolia international a/s,,,,6/24/2021 0:00,0,1,0,0,0,0,1,,,,,,
Compliance,Valpak,bollin group ltd,,,,4/9/2000 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bombardier transportation uk ltd,,,,4/1/2009 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bonus trading uk ltd,,,,2/14/2022 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,boohoo.com uk ltd,,,,12/13/2013 0:00,0,1,0,0,0,1,1,,,,,,
Compliance,Valpak,book network int'l ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,booker group ltd,,,,3/25/2010 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,boots uk ltd,,,,1/1/2012 0:00,0,1,0,0,0,1,1,,,,,,
Compliance,Valpak,borax europe ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,border holdings (u.k.) ltd,,,,12/10/2009 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bordon hill nurseries ltd,,,,9/1/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,borealis uk ltd,,,,5/29/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,borgwarner ltd,,,,5/17/2022 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bosch thermotechnology ltd,,,,5/23/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bostik ltd,,,,9/9/2015 0:00,0,1,0,0,1,1,0,,,,,,
Compliance,Valpak,boston scientific (uk) ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,boston scientific ltd,,,,5/9/2018 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,boundary technologies ltd,,,,12/15/2021 0:00,0,1,0,1,1,0,0,,,,,,
Compliance,Valpak,bowman ingredients ltd,,,,5/12/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,boxpak ltd,,,,12/28/2001 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bp international ltd,,,,1/1/2014 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bpw ltd,,,,3/30/2020 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brabantia (u.k.) ltd,,,,4/2/2018 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,braces bakery ltd,,,,8/25/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bradshaws driffield (holdings) ltd,,,,5/30/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brady corporation ltd,,,,1/27/2005 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,braegate produce ltd,,,,2/24/2015 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brake bros ltd,,,,6/5/2017 0:00,0,1,0,1,0,1,0,,,,,,
Compliance,Valpak,brand addition ltd,,,,2/14/2013 0:00,0,1,0,0,0,1,1,,,,,,
Compliance,Valpak,brand agency (london) ltd,,,,2/9/2012 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brand architekts group plc,,,,8/31/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brand evangelists for beauty ltd,,,,1/4/2022 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bransford garden plants ltd,,,,4/4/2000 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,branston ltd,,,,5/30/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brett landscaping ltd,,,,5/6/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brett martin daylight systems ltd,,,,3/3/2006 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brg appliances ltd,,,,1/1/2013 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bri-ton fine foods ltd,,,,2/13/2007 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bridgwater bros.holdings ltd,,,,5/4/2000 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bridon international ltd.,,,,12/31/1999 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bridport ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,briggs & stratton u.k. ltd,,,,12/11/2015 0:00,0,1,0,0,1,0,0,,,,,,
Compliance,Valpak,bright onion pedals ltd,,,,3/26/2020 0:00,0,1,0,1,0,0,0,,,,,,
Compliance,Valpak,brighter foods ltd,,,,6/11/2017 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brightgreen plastics ltd,,,,1/26/2015 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brioche pasquier u.k. ltd,,,,3/3/2005 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bristol-myers squibb pharmaceuticals ltd,,,,9/8/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,britannia superfine ltd,,,,12/21/2001 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,britax excelsior ltd,,,,12/11/2001 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,british airways plc,,,,8/12/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,british bakels ltd,,,,5/30/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,british cables company ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,british electric lamps ltd,,,,5/14/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,british polythene ltd,,,,3/27/2013 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,british telecommunications plc,,,,12/12/2017 0:00,0,1,0,0,0,0,1,,,,,,
Compliance,Valpak,british wool marketing company ltd,,,,8/12/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brockway carpets ltd,,,,7/30/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brodie & stone lifestyle ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brompton bicycle ltd,,,,6/23/2020 0:00,0,1,0,0,1,0,1,,,,,,
Compliance,Valpak,brookerpaks ltd,,,,8/21/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brose ltd,,,,4/8/2001 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brother industries (u.k.) ltd.,,,,3/29/2005 0:00,0,1,0,0,1,1,0,,,,,,
Compliance,Valpak,brother international europe ltd,,,,10/20/2020 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brother sewing machines europe gmbh uk branch,,,,7/12/2010 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,brother u.k. ltd,,,,2/15/2007 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,"brown-forman beverages, europe, ltd",,,,7/29/2021 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,browns food group ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,broxburn bottlers ltd,,,,12/19/2007 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bryan donkin valves ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bt enterprise-product supply business(desk sales),,,,1/31/2014 0:00,0,1,0,0,0,0,1,,,,,,
Compliance,Valpak,bt enterprise-product supply business(field sales),,,,9/6/2018 0:00,0,1,0,0,0,0,0,,,,,,
Compliance,Valpak,bt one collaborate,,,,9/6/2018 0:00,0,1,0,0,0,0,0,,,,,,
Compliance,Valpak,bulldog skincare ltd,,,,12/22/2017 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bullet and bone ltd,,,,3/21/2019 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bunzl plc,,,,12/31/1999 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bunzl retail & healthcare supplies ltd,,,,8/6/2003 0:00,0,1,0,0,0,0,0,,,,,,
Compliance,Valpak,burberry canada inc,,,,12/12/2018 0:00,0,1,0,0,0,0,1,,,,,,
Compliance,Valpak,burberry ltd,,,,3/21/2003 0:00,0,1,0,0,0,1,1,,,,,,
Compliance,Valpak,burford garden centre ltd,,,,4/13/2000 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,burgess & leigh ltd,,,,4/1/2015 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,burgess architectural products ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,burgess group plc,,,,8/26/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,burton's foods ltd,,,,3/27/2022 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,burts snacks ltd,,,,2/15/2022 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,business in focus ltd,,,,3/30/2022 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,buy whole foods online ltd,,,,12/3/2020 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,bybox field support ltd,,,,4/4/2016 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,byk additives ltd,,,,12/13/2021 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,c & c holdings (ni) ltd,,,,1/1/2012 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,c & d wines ltd,,,,12/17/2009 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,c & k meats ltd,,,,5/24/2018 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,c & p bird bros. ltd,,,,12/31/1999 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,c.& p.wilson ltd,,,,12/31/1999 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,cables direct ltd,,,,3/19/2007 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,cabot carbon ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,calachem ltd,,,,9/7/2008 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,calbee group (uk) ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,calbee group uk ltd (bradford site),,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,calbee group uk ltd (deeside site),,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,calderys ngj ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,caldic (uk) ltd,,,,3/26/2019 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,caledonian heritable ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,callaway golf europe ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,calnex solutions ltd,,,,1/1/2014 0:00,0,1,0,1,0,0,0,,,,,,
Compliance,Valpak,calor gas ltd,,,,3/31/2014 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,cambridge audio (eu) ltd,,,,12/20/2021 0:00,0,1,0,0,0,0,1,,,,,,
Compliance,Valpak,cambrionix ltd,,,,1/16/2014 0:00,0,1,0,1,0,0,0,,,,,,
Compliance,Valpak,campbell associates ltd,,,,1/24/2014 0:00,0,1,0,1,0,0,0,,,,,,
Compliance,Valpak,candlelight products ltd,,,,8/31/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,cantel (uk) ltd,,,,3/28/2017 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,capital valley plastics ltd,,,,12/28/2001 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,caps cases ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,carclo plc,,,,5/29/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,cardpos europe ltd,,,,5/21/2014 0:00,0,1,0,1,0,0,0,,,,,,
Compliance,Valpak,carl kammerling international ltd,,,,3/29/2000 0:00,0,1,0,0,1,1,0,,,,,,
Compliance,Valpak,carluccio's (uk) ltd,,,,11/26/2021 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,carpet & flooring (trading) ltd,,,,4/2/2018 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,carr's flour mills ltd,,,,3/20/2018 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,carr's group plc,,,,5/30/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,carron lodge ltd,,,,3/31/2010 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,cartonplast (uk) ltd,,,,2/14/2022 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,carver (wolverhampton) ltd,,,,5/30/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,carwood motor units ltd,,,,12/8/2016 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,casa julia ltd,,,,3/30/2010 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,casper sleep (uk) ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,castlebarn ltd,,,,4/4/2013 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,caswell & company ltd,,,,1/1/2006 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,caterfood (south west) ltd,,,,11/22/2004 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,cbc (europe) gmbh uk branch,,,,1/19/2021 0:00,0,1,0,1,0,1,0,,,,,,
Compliance,Valpak,cbee (europe) ltd,,,,12/4/2012 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,cdw ltd,,,,4/1/2009 0:00,0,1,0,0,1,1,0,,,,,,
Compliance,Valpak,ced ltd,,,,10/26/2000 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,cedesa ltd,,,,12/31/1999 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,cefas technology ltd,,,,3/6/2019 0:00,0,1,0,1,0,0,0,,,,,,
Compliance,Valpak,celli group (uk) ltd,,,,3/29/2019 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,celsa (uk) holdings ltd,,,,4/3/2017 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,celsur plastics ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,cemex uk cement ltd,,,,3/17/2022 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,cemex uk materials ltd,,,,3/17/2022 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,cemex uk operations ltd,,,,3/17/2022 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,centrica plc,,,,7/15/2009 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,centurion safety products ltd,,,,1/24/2014 0:00,0,1,0,1,0,0,0,,,,,,
Compliance,Valpak,cepac ltd,,,,12/22/2000 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,cert brands ltd,,,,2/9/2013 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,certis,,,,12/4/2008 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,ceuta healthcare ltd,,,,2/2/2022 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,ceva freight (uk) ltd,,,,3/1/2022 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,ceva logistics ltd,,,,4/1/2003 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,challenge packaging ltd,,,,3/25/2012 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,chanel ltd,,,,5/30/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,changhong europe electric s.r.o,,,,3/10/2021 0:00,0,1,0,1,0,0,0,,,,,,
Compliance,Valpak,chargemaster ltd,,,,6/8/2021 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,chargepoint technology ltd,,,,10/1/2017 0:00,0,1,0,1,0,0,0,,,,,,
Compliance,Valpak,charles robertson (holdings) ltd,,,,2/27/2013 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,"charles tennant & company, ltd",,,,5/27/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,charlotte tilbury beauty ltd,,,,4/5/2016 0:00,0,1,0,0,0,1,1,,,,,,
Compliance,Valpak,chase distillery ltd,,,,3/28/2019 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,chaucer foods uk ltd,,,,3/28/2002 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,chefaro ireland dac plc,,,,3/8/2019 0:00,0,1,0,0,0,0,1,,,,,,
Compliance,Valpak,chemence ltd,,,,2/24/2016 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,chemfix products ltd,,,,11/2/1998 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,chemique adhesives and sealants ltd,,,,12/14/1999 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,chemoxy international ltd,,,,3/8/2013 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,chemring group plc,,,,11/25/2004 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,chemring technology solutions ltd,,,,,0,1,0,1,0,0,0,,,,,,
Compliance,Valpak,chep pallecon solutions ltd,,,,,0,1,0,0,0,0,0,,,,,,
Compliance,Valpak,cherwell packaging ltd,,,,3/3/2021 0:00,0,0,0,0,0,0,0,,,,,,
Compliance,Valpak,chessington nurseries ltd,,,,,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,chesterfelt ltd,,,,10/6/2021 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,chicken cabins ltd,,,,5/16/2017 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,childs farm ltd,,,,5/14/2018 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,chivas brothers ltd,,,,2/10/2016 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,choice discount stores ltd,,,,11/11/2013 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,christeyns food hygiene ltd,,,,1/1/2006 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,christeyns uk ltd,,,,8/21/1997 0:00,0,1,0,1,0,1,0,,,,,,
Compliance,Valpak,cht uk bridgwater ltd,,,,6/3/1998 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,church & co ltd,,,,11/15/2021 0:00,0,1,0,0,0,0,0,,,,,,
Compliance,Valpak,church & dwight uk ltd,,,,5/23/1997 0:00,0,1,0,0,0,1,0,,,,,,
Compliance,Valpak,churchill china (uk) ltd,,,,1/1/2013 0:00,0,1,0,0,0,0,1,,,,,,
